,prod_name,price_whole,price_bulk,price_old,stars,reviews,delivery_date
4059,"Matrix, Cuidado del pelo y del cuero cabelludo - 200 ml.","14,79","(12,53 €/100 ml)",,"4,7 de 5 estrellas",633.0,"mañana, 7 de abril"
4060,Kerastase Spécifique Aminexil Gl 10 X 6 Ml 1 Unidad 600 g,"32,45","(54,08 €/100 ml)","45,12 €","4,2 de 5 estrellas",669.0,
4061,Mascarilla capilar BIOVIT Germen de trigo nutritiva cabellos secos sin parabenos ni siliconas 1000ml sesioMWorld®,"24,50","(2,33 €/100 g)",,"4,7 de 5 estrellas",3.0,"mañana, 7 de abril"
4062,"Gorro térmico para el cabello. Gorro calor para pelo que hidrata, humedece y acondiciona con vapor. Para microondas. Recomendado para acondicionadores y tratamiento para cabello dañado (Magic Gel)","17,99","(17,99 €/unidad)",,"4,0 de 5 estrellas",2.184,"jueves, 8 de abril"
4063,Periche Nutritif Momento Triple Act Acondicionador - 250 ml,"14,43","(5,77 €/100 ml)",,"1,0 de 5 estrellas",1.0,
4064,Sebastian - Potion 9 16.9oz (2 Pack) by Sebastian,"98,55",,,,,
4065,"Schwarzkopf Professional Bc Oil Miracle - Champú, 1000 ml","25,00","(25,00 €/Producto)",,"3,6 de 5 estrellas",4.0,
4066,"Schwarzkopf [3D] Men - Cera para cabello, hombre, 100ml","9,88","(9,88 €/100 ml)",,"4,4 de 5 estrellas",369.0,"mañana, 7 de abril"
4067,"Schwarzkopf Osis+ Magic Finish Light Control 1, Crema de brillo antiencrespado, 50 ml","8,20","(8,20 €/unidad)",,"4,6 de 5 estrellas",5.0,
4068,Stratti Recharge Orquídea y Aloe - Serum Definición de Rizos Flexibilidad y Brillo - 150 ml,"7,99","(7,99 €/unidad)",,,,"mañana, 7 de abril"
4069,"Acondicionador Alcina Hyaluron 2.0, 2 x 200 ml – ¡Envía el cabello seco al desierto!","25,02","(6,26 €/100 ml)",,"5,0 de 5 estrellas",11.0,"mañana, 7 de abril"
4070,"Tahe Natural Colour Crema Oxigenada Acondicionadora 60 ml, 30 Vol. 60 ml","6,95","(11,58 €/100 ml)",,"4,6 de 5 estrellas",5.0,
4071,"Bolígrafo para barba, práctico bolígrafo de crecimiento de barba para hombres, reparación de tamaño pequeño para novio y padre","3,79","(3,79 €/unidad)",,,,
4072,Uniq 1 All in One Hair Treatment by Revlon,"11,43","(0,16 €/unidad)",,"5,0 de 5 estrellas",1.0,
4073,Macadamia Nourishing Moisture Conditioner 300 Ml 1 Unidad 300 g,,,,"4,5 de 5 estrellas",108.0,
4074,L'Oréal Expert Professionnel Serioxyl Bodyfying Acondicionador Coloured Hair Step 2 1000 ml,"26,63","(2,66 €/100 ml)",,"3,6 de 5 estrellas",9.0,
4075,"D·VINITY Duo Kit Soft Care, Champu & Acondicionador 10 en 1, Sin Sulfatos, Sin Parabenos, Vegano, Apto para niños","12,95","(2,88 €/100 ml)",,,,
4076,Frezyderm Sensitive niños champú para las niñas,"14,95","(74,75 €/l)",,,,"mañana, 7 de abril"
4077,Collections Nature Champú de plata con Iris orgánico de Hérault,"14,96",Más opciones de compra,,"4,7 de 5 estrellas",21.0,"jueves, 8 de abril"
4078,"Byphasse Keratina, Líquido Activ Protect para cabello secas","9,43","(3,77 €/100 ml)",,"4,1 de 5 estrellas",79.0,
4079,"Revlon Professional Equave Acondicionador Desenredante Cabello Expuesto al Sol, 200 ml",,,,"4,4 de 5 estrellas",596.0,
4080,Mascarilla Nutritiva con aceite de coco 500 gr.,"8,85",,,,,
4081,"TIGI Bed Head for Men – Clean Up, set de champú y acondicionador de uso diario para hombre, 2 productos","13,91","(13,91 €/unidad)",,"4,7 de 5 estrellas",184.0,"mañana, 7 de abril"
4082,Thader Th Pharma - Champú Extracto de Cebolla Roja 1000 ml,"5,95","(5,95 €/unidad)","9,95 €","4,5 de 5 estrellas",57.0,
4083,CLEANSING SENSITIVE CHAMPU 250ML,"11,60","(4,64 €/100 ml)",,"4,8 de 5 estrellas",21.0,
4084,Acondicionador Novex Santo Black Poderoso 300ml,"7,41","(2,47 €/100 ml)","8,69 €","4,3 de 5 estrellas",45.0,"mañana, 7 de abril"
4085,Wella Professionals SP Accessories - Bomba para champú de hombre (1 L),"12,81","(12,81 €/unidad)",,,,"mañana, 7 de abril"
4086,"Hair Loss Shampoo, Champú Anticaida, Anti Pérdida De Cabello, esencia de hierbas naturales, promueve más cabello ticker, para suero de crecimiento rápido del cabello para hombres y mujeres","16,99","(7,72 €/100 ml)",,"3,8 de 5 estrellas",807.0,"mañana, 7 de abril"
4087,Saint alga Syoss – Acondicionador – Color Protect & gloss – Bote de 500 ml,"9,80","(19,60 €/l)",,"4,5 de 5 estrellas",114.0,"mañana, 7 de abril"
4088,Wella Professionals Eimi Super Set Laca de Fijación Extra-Fuerte - 500 ml,,,,"4,5 de 5 estrellas",92.0,
4089,"Analizador de piel de 9 pulgadas, analizador de cabello para diagnóstico de la piel, máquina analizadora de folículos pilosos Detector de salud de la piel facial(EU)","146,69","(146,69 €/unidad)",,,,
4090,Revlon 59003 - Cuidado capilar,"11,32","(11,32 €/Producto)",,"4,0 de 5 estrellas",1.0,
4091,Arganour Hair Serum Argan Oil - 50 ml,"6,95","(13,90 €/100 ml)",,"4,1 de 5 estrellas",11.0,
4092,"Wella Professionals Age Restore - Acondicionador para cabello fuerte (150 ml, 1 unidad)","8,28","(8,28 €/unidad)",,"4,9 de 5 estrellas",7.0,
4093,"Shampoo Bar, Champú Sólido, Jabones de Champús, Jabón Para el Cabello, Ayuda Contra la Caída del Cabello y Promueve el Crecimiento del Cabello con Aceites Esenciales de Hierbas Naturales.","15,99","(14,54 €/100 g)",,"4,2 de 5 estrellas",5.708,"mañana, 7 de abril"
4094,Fibras de Cabello Construcción del 5 Teñido en Polvo para Pelo Engrosamiento Fibras en las zonas calvas Pérdida del cabello Corrector con aplicador en spray de bomba Engrosado(Dark brown),"12,05","(12,05 €/Count)",,"3,6 de 5 estrellas",4.0,"mañana, 7 de abril"
4095,"NIOXIN Sistemas 1/2/3/4/5 y 6 - Kit Tratamientos para Mejorar la Densidad, Eliminar la Grasa y Fortalecer el Cabello - (Champú Antigrasa - Acondicionador - Tratamiento): Elige tu tipo de cabello","30,44","(4,35 €/100 ml)",,"4,3 de 5 estrellas",570.0,
4096,"Olaplex Cabello perfecteur no 3 cuidado reparador, 93,6 Gram, 4pack (3.3 Oz), 4Pack (3.3 OZ)","25,90",,,"5,0 de 5 estrellas",3.0,
4097,Shea Moisture Mh&Mo Int Hyd Shampoo 384 ml/13Oz 384 ml,"18,63","(4,85 €/100 ml)",,"4,2 de 5 estrellas",95.0,
4098,Cameleo Marula Oil Leave-in Repairing Serum for Coloured & Bleached Hair - 55ml by Delia Cosmetics,"9,98","(18,15 €/100 ml)",,"4,4 de 5 estrellas",111.0,
4099,Queratina Líquida 200 ml/ Anti-encrespamiento/ Reparar cabello dañado.,,,,"5,0 de 5 estrellas",1.0,
4100,Shampoo illuminante riparatore per capelli trattati Deep Shine INEBRYA 1000ml,"15,00","(1,50 €/100 ml)",,"3,4 de 5 estrellas",10.0,
4101,"L'Oréal Paris - Elvive Champú Nutritivo Aceite Extraordinario para Pelo Seco, 370 ml","3,45","(0,93 €/100 ml)","3,85 €","4,2 de 5 estrellas",30.0,"mañana, 7 de abril"
4102,"Hair Building Fibers,Fibre Construcción de pelo Fibras de Cabello Naturales,Cabello fino y Escaso para Hombres y Mujeres-Efecto Inmediato (Negro)","14,99","(68,14 €/100 g)",,"3,9 de 5 estrellas",339.0,"mañana, 7 de abril"
4103,Válquer Seda Acondicionador - 12 Unidades x 15 ml.,"13,64",,,"5,0 de 5 estrellas",1.0,
4104,"Schwarzkopf Professional BlondMe Additivo Tóner Rubio Hielo, 1 unidad (1 x 60 ml)","15,98","(26,63 €/100 ml)",,"4,4 de 5 estrellas",1.212,
4105,"Pantene Color Protect Wonder ampollas para pelo teñido, 3 x 15 ml","7,87","(17,49 €/100 ml)",,"4,3 de 5 estrellas",76.0,"mañana, 7 de abril"
4106,Texture my way Tmw Mega Protein Oyl Elixir 6Oz.,"14,29","(8,07 €/100 ml)",,"5,0 de 5 estrellas",1.0,
4107,"Clairol Clairol acondicionador de color, cobre rojo, 175 ml x","9,31","(53,20 €/l)",,"4,3 de 5 estrellas",127.0,
4108,"Redken - Acondicionador Color Extend Blondage para cabello rubio enriquecido con pigmento violeta que neutraliza los tonos cobrizos indeseados devolviendo al cabello un rubio frío, 250 ml","12,66","(5,06 €/100 ml)","22,95 €","4,5 de 5 estrellas",347.0,"mañana, 7 de abril"
4109,Fanola After Colour - Líquido para el cuidado del cabello (100 ml),"11,24","(11,24 €/100 ml)","12,10 €","4,4 de 5 estrellas",76.0,
4110,Kallos KJMN Professional Salon Champú 1000 ml,"10,16","(1,02 €/100 ml)",,"5,0 de 5 estrellas",1.0,
4111,JOANNA Professional Máscara para el cabello 500 g,"10,98",Más opciones de compra,,"4,5 de 5 estrellas",13.0,
4112,JOHN FRIEDA Frizz Ease Boucles Couture Soin Démêlant 250 ml,"13,15","(52,60 €/l)",,"4,5 de 5 estrellas",363.0,"jueves, 8 de abril"
4113,"Athena's L'Erborista Sérum para el cabello, fortalecedor reparador con queratina vegetal, 100 ml, línea Trico Bio","15,90",Más opciones de compra,,"4,0 de 5 estrellas",4.0,"jueves, 8 de abril"
4114,BIOPOINT Maschera vaso pure&fresh 250 ml. professionale,"16,90","(6,76 €/100 ml)",,"4,6 de 5 estrellas",13.0,"jueves, 8 de abril"
4115,L'Oréal Paris Colorista Effect - Balayage,"19,99","(19,99 €/unidad)",,"4,2 de 5 estrellas",209.0,
4116,Matrix Biolage Fiberstrong Cera-Repair 10 X 10 ml,"29,10","(29,10 €/unidad)",,"2,9 de 5 estrellas",5.0,
4117,Salerm Cosmetics Biokera Natura Champú Cabellos Tratados - 1000 ml,"22,70","(2,27 €/100 ml)",,"3,5 de 5 estrellas",5.0,"mañana, 7 de abril"
4118,"Curls Blueberry Bliss Control Jelly, 8 Ounce by Curls","17,99","(7,62 €/100 ml)","19,54 €","4,3 de 5 estrellas",2.608,
4119,"GXLO 5"" x 3""-Pelo Champú Cuenco Cuello Descanso Almohada Pelo Lavado Suave Lavabos de Peluquería Durable Champú Lavabo Lavacabezas Portátil Cuenca Pinza por SPA Salón Peluquería",,,,,,
4120,"Joanna Professional, Acondicionador de pelo - 200 gr.","10,22",Más opciones de compra,,,,"mañana, 7 de abril"
4121,Tigi Set De Regalo De Pelo 206 ml,"33,32","(33,32 €/unidad)",,,,"mañana, 7 de abril"
4122,Wella SP CLEANSING REFRESHING CHAMPU 250ML,"3,80","(1,52 €/100 ml)",,"3,6 de 5 estrellas",4.0,"mañana, 7 de abril"
4123,Instituto Español Champú Vitamina E - Elasticidad y Brillo - 750 ML,"5,84","(0,78 €/100 ml)",,"4,4 de 5 estrellas",7.0,"mañana, 7 de abril"
4124,Zhang Guang Hair Tonic 101 G 120 ML Nutre y promueve el crecimiento del cabello,"34,01",,,"4,1 de 5 estrellas",10.0,
4125,Schwarzkopf Professional BC Excellium Taming Milk Tratamiento Capilar - 100 ml,"14,63","(14,63 €/100 ml)",,"4,5 de 5 estrellas",45.0,
4126,"Hair Building Fibers Densificador de cabello, cabello fino y escaso, zonas de calvicie, efecto visible inmediato gracias a las microfibras de queratina natural, para hombres y mujeres, negro, 27,5 g.","11,99","(11,99 €/unidad)","15,99 €","4,3 de 5 estrellas",2.074,"lunes, 12 de abril"
4127,Kerastase Resistance Serum Extentioniste 50 ml,,,,"4,3 de 5 estrellas",868.0,
4128,"Syoss Champú Fiber Resist, 3 unidades (3 x 500 ml)","23,99","(1,60 €/100 ml)",,"4,3 de 5 estrellas",19.0,
4129,syoss Acondicionador Repair Therapy 2 Pack (2 x 500 ml),"29,93","(14,97 €/unidad)",,"5,0 de 5 estrellas",2.0,
4130,MMD Rizador de Pelo Pinzas for rizar Fluffy Electricity Small Curl (Size : 13mm),"38,79",,,,,
4131,MMD Rizador de Cabello Pinzas for rizar Alisador de Cabello automático 2 en 1 (Color : Rose Gold),"26,18",,,,,
4132,MMD Rizador de Pelo Pinzas for rizar La cerámica no daña el Cabello Rosado (Size : 28mm),"34,13",,,,,
4133,MMD Rizador de Pelo Pinzas for rizar Automático Girar Rosa,"60,71",,,,,
4134,MMD Rizador de Cabello Pinzas for rizar Herramienta de peluquería de Tres usos de cerámica Multifuncional (Color : Pink),"24,59",,,,,
4135,MMD Rizador de Pelo automático No dañar el rizador de Cabello LCD (Color : White),"50,19",,,,,
4136,MMD Rizador de Pelo LCD Rizador de Pelo Herramienta de peluquería (Color : Pink),"43,46",,,,,
4137,MMD Rizador de Pelo LCD Rizador de Pelo Herramienta de peluquería (Color : Hot Pink),"38,26",,,,,
4138,MMD Rizador de Cabello Pinzas for rizar Plancha for el Pelo 2 en 1 automático Mini,"34,37",,,,,
4139,MMD Rizador de Cabello Pinzas for rizar Cabello Corto for Hombres Mullido Femenino (Size : 32mm),"50,45",,,,,
4140,MMD Rizador de Pelo Rollo Femenino Pequeño Mini Delgado Rizado eléctrico (Size : 9mm),"30,42",,,,,
4141,MMD Rizador de Pelo Ondas de cerámica Curling Tong Dorado,"30,95",,,,,
4142,MMD Rizador for el Cabello Curling Tong 38mm Curling Wand Barril Grande Curling Iron,"37,05",,,,,
4143,MMD Rizador de Pelo Pinzas for rizar Mujer automática Mini Perm,"26,42",,,,,
4144,MMD Rizador de Pelo Plancha de Pelo USB Recargable Que se encrespa Pinzas,"43,14",,,,,
4145,MMD Rizador de Pelo Pinzas for rizar Rollo de Huevo Cabeza Ion Negativo Bobina de Agua Férula Férula,"73,88",,,,,
4146,MMD Rizador de Pelo Pinzas for rizar Mini Lovely Student Portable (Color : Purple),"27,77",,,,,
4147,MMD Rizador de Cabello Pinzas for rizar Rollo de Huevo 5 Bastones Rollo Grande Plata Permanente,"45,84",,,,,
4148,MMD Rizador de Cabello Multifunción Pinzas for rizar Tres en uno Perm Permanente Rosa,"35,61",,,,,
4149,Klorane - CHAMPU FIBRAS LINO 200,"11,11","(5,56 €/100 ml)",,"4,2 de 5 estrellas",66.0,
4150,"Mades Cosmetics - Gift Lifting, Wonder Volume Conditioner, 250ml","10,00","(10,00 €/unidad)",,,,"domingo, 11 de abril"
4151,"Mades Cosmetics - Staight Support, Absolutely Anti Frizz Conditioner, 250ml","10,00","(10,00 €/unidad)",,,,"domingo, 11 de abril"
4152,Aunt Jackies Rizos y bobinas Trio BUNDLE | Acondicionador hidratante intensivo de suavizado de 355 ml | Curl La la Defining Custard 426 g | Leche semisedante 355 ml.,"29,99","(29,99 €/unidad)",,"4,2 de 5 estrellas",158.0,
4153,Sebastian Flow Potion 9 Tratamiento Alisante - 500 ml,"45,89","(9,18 €/100 ml)","61,19 €","4,3 de 5 estrellas",17.0,
4154,"Kzlibkon Super Curl Defining Booster Aceite De Esencia para El Cuidado del Cabello para Fijar El Cabello, Curls Hair Booster Oil, 70ml Acondicionador para Cabello Brillante","11,12",,,,,
4155,"L 'Oréal Professionnel Série Expert vitamino Color A. Ox CC Cream brunes – Corrección Crema para pelo marrón, 150 ml","15,10","(10,07 €/100 ml)",,"4,4 de 5 estrellas",61.0,"viernes, 9 de abril"
4156,"L'Óreal Professionnel Expert Series - Programa anticaídas para cabello, 10 x 6 ml, de Aminexil","19,00",,,"4,2 de 5 estrellas",4.0,
4157,REVLON PROFESSIONAL UNIQ ONE ALL IN ONE Set Tratamiento Classic 150 ml + Tratamiento Green Tea 150 ml,"16,43","(5,48 €/100 g)",,"5,0 de 5 estrellas",2.0,
4158,Syoss - Champú 500ml + Acondicionador Volumen 200ml,"6,95","(6,95 €/unidad)",,"4,2 de 5 estrellas",90.0,
4159,TIGI Juego de Champú y Acondicionador Bed Head Colour Goddess para Pelo Tenido 500 g,"31,08","(2,07 €/100 ml)",,"4,5 de 5 estrellas",32.0,"lunes, 12 de abril"
4160,L'Oreal Paris Elvive Dream Long S.O.S. Mascarilla - pack de 3 unidades x 300 ml - total: 900 ml,"16,09","(1,79 €/100 ml)",,"4,6 de 5 estrellas",62.0,
4161,Color Mask Pigment Kur Pastel Pink Kay Pro Kepro Treatment 300 ml,"17,40","(5,80 €/100 ml)",,,,"viernes, 9 de abril"
4162,"Aceite de Ricino Prensado en Frío 100% Natural Hidratante Endurecedor Uñas, Crecimiento Cabello, Barba, Pestañas, Cejas, Anti Caída Pelo (2000 ml) - Vegano, Sin hexano, No OGM","26,95","(1,35 €/100 ml)",,"4,8 de 5 estrellas",42.0,"mañana, 7 de abril"
4163,TRESemmé - Liso Keratina - Mascarilla para cabello rebelde - 3 unidades de 300 ml,"14,40","(1,60 €/100 ml)",,"4,6 de 5 estrellas",21.0,"mañana, 7 de abril"
4164,Periche Kode Infusión de Vida Serum Reparador de Puntas - 200 gr,"31,86","(31,86 €/Producto)",,"5,0 de 5 estrellas",1.0,
4165,Pantene Ampollas Tratamiento Reparador Intensivo labrador * 3 unidades Productos para el cabello,"3,78","(1,26 €/unidad)",,"4,0 de 5 estrellas",8.0,
4166,Natura Siberica Champú para Cabello Graso Volumen y Equilibrio - 400 ml,"15,90","(3,98 €/100 ml)",,"3,9 de 5 estrellas",79.0,"mañana, 7 de abril"
4167,Kérastase Resistence Ciment Anti-Usure Cylane Tratamiento Capilar - 1000 ml,"59,90","(5,99 €/100 ml)",,"4,5 de 5 estrellas",73.0,"mañana, 7 de abril"
4168,Garnier Original Remedies Aceite de coco y Manteca de Cacao Mascarilla de pelo rebelde y difícil de alisar - 300 ml,"3,20","(1,07 €/100 ml)","4,15 €","4,5 de 5 estrellas",149.0,"mañana, 7 de abril"
4169,MI REBOTICA | Champú Ultrasuave con Extracto de Cebolla Olor Cereza | Champú Fortalecedor Cabello | Vitaminas para el Cabello | Champu Antienvejecimiento y Antioxidante (250 ml),"15,50","(6,20 €/100 ml)",,"4,2 de 5 estrellas",23.0,"mañana, 7 de abril"
4170,Redken High Rise Volume Champú - 1000 ml,"44,43","(4,44 €/100 ml)",,"4,7 de 5 estrellas",1.438,"domingo, 11 de abril"
4171,Glaze For Beautiful Color,,,,"4,0 de 5 estrellas",87.0,
4172,"Redken 71017 - Champú, 1000 ml",,,,"4,3 de 5 estrellas",78.0,
4173,Max Pro Mohi Repair Shampoo 300 ml,"16,00","(5,33 €/100 ml)",,,,
4174,L'Oréal Expert Professionnel Homme Fiberboost Champú 250 ml,,,,"4,0 de 5 estrellas",31.0,
4175,MRmeifa Keratina De Chocolate Brasileña Tratamiento 2Pcs 300Ml De Queratina Para Alisar Y Reparar Cabello,"58,55","(9,76 €/100 ml)",,"3,3 de 5 estrellas",2.0,
4176,Wella Enrich Mask Fine/Normal Hair Mascarilla - 500 ml,,,,"4,3 de 5 estrellas",30.0,
4177,FANOLA Nutri Care Reestructuración Loción Sin Enjuagar Cabello - 12MLx12PZ,"21,95","(15,24 €/100 ml)",,"5,0 de 5 estrellas",4.0,"mañana, 7 de abril"
4178,Medavita - Puroxine - Loción Anticaspa pH 3-12 x 6ml,"65,49","(65,49 €/unidad)",,"5,0 de 5 estrellas",2.0,"domingo, 11 de abril"
4179,LUXEOIL SP KERATIN MASCARILLA 150ML.,"20,49","(13,66 €/100 ml)",,"4,6 de 5 estrellas",63.0,
4180,Nirvel Care Mascarilla Especial Pelo Rizado - 250 ml (8435054669378),"19,18","(7,67 €/100 ml)",,"5,0 de 5 estrellas",2.0,"mañana, 7 de abril"
4181,"Wella SP Code Energy Mascarilla Color Save Mask, 200 ml",,,,"5,0 de 5 estrellas",10.0,
4182,L'Oreal Acondicionador Hidratante y Nutritivo - 150 ml,"14,52","(14,52 €/unidad)",,"4,4 de 5 estrellas",73.0,"jueves, 8 de abril"
4183,SYOSS CHAMPÚ 440ML + ACONDICIONADOR 440ML HIDRATACION+ para cabello normal o seco pack,"9,97","(9,97 €/unidad)",,,,"viernes, 9 de abril"
4184,"Matrix Total Results Color Obsessed - Acondicionador, 1000 ml",,,,"4,7 de 5 estrellas",241.0,
4185,"Kerastase, Mascarilla para el pelo - 200 ml.","34,95","(34,95 €/unidad)","35,99 €","4,5 de 5 estrellas",1.077,"jueves, 8 de abril"
4186,Velvet Oil Treatment 750 ml,"35,86","(4,78 €/100 ml)",,"5,0 de 5 estrellas",3.0,
4187,TIGI CATWALK FASHIONISTA ACONDICIONADOR VIOLET 750 ml,"13,79","(0,02 €/mililitro)",,"4,5 de 5 estrellas",242.0,"mañana, 7 de abril"
4188,Sebastian Shine Shaker Lightweight Shine Spray Tratamiento Capilar - 75 ml,"19,50","(19,50 €/unidad)","24,60 €","3,0 de 5 estrellas",1.0,"mañana, 7 de abril"
4189,"Matrix - Mascarilla So Silver Testing Total Results, Neutralizador de Tonos Amarillos para Cabellos Rubios y Plateados - 200 ml","13,61","(6,81 €/100 ml)","14,35 €","4,5 de 5 estrellas",1.63,"jueves, 8 de abril"
4190,Redken SCALP shampoo soothing balance 300 ml,"11,29","(3,76 €/100 ml)","17,00 €","4,2 de 5 estrellas",446.0,"mañana, 7 de abril"
4191,Lissa'´´´´´´´´ Paris - Kit de alisado para cabello,,,,"3,8 de 5 estrellas",30.0,
4192,ERAYBA N10 Mascarilla Collastin Intense 1000 ml,"21,42","(2,14 €/100 ml)",,"4,6 de 5 estrellas",7.0,"jueves, 8 de abril"
4193,"OSMO Dual Action Miracle - Reparador para cabello, 250 ml",,,,"4,6 de 5 estrellas",396.0,
4194,"Tropicana - Acondicionador Cabello con Aceite de Coco 240ml - Acondicionador Sin Siliconas - Suavizante Pelo Natural con Extracto Aloe Vera, Ginseng y Aceite de Argán - Acondicionador Hidratante Pelo","19,90","(8,29 €/100 ml)",,"4,3 de 5 estrellas",14.0,"jueves, 8 de abril"
4195,"Periche Argan Keratin Care, Champú - 250 ml","15,26","(6,10 €/100 ml)",,"4,6 de 5 estrellas",7.0,"mañana, 7 de abril"
4196,FARMAVITA AMETHISTE COLOURING MASK COOPER Mascarilla de Color COBRIZO 250 ml,"14,59",,,"5,0 de 5 estrellas",1.0,
4197,Schwarzkopf Professional BC Excellium Beautifying Silver Spray Tratamiento Capilar - 100 ml,"12,15","(12,15 €/100 ml)",,"4,5 de 5 estrellas",70.0,
4198,"Kerastase, Champú - 250 ml (E1923400)",,,,"4,5 de 5 estrellas",1.16,
4199,"Schwarzkopf Bc Express Shot Color Lock Service - Cuidado capilar, 8 X 10 ml",,,,,,
4200,Kerastase Nutritive Masquintense Cheveux Épais 500 Ml Nutritive Masquintense Cheveux Épais 500 Ml 1 unidad 500 g,"55,43","(11,09 €/100 ml)","59,90 €","4,6 de 5 estrellas",92.0,
4201,"Tigi S Factor Silky Smooth - suero humectante, 250 ml","19,27","(7,71 €/100 ml)",,"3,6 de 5 estrellas",7.0,
4202,Kallos Kjmn Hair Pro-Tox Leave In Odżywka Do Włosów 250 Ml 1000 ml,"4,23","(1,69 €/100 ml)",,"4,3 de 5 estrellas",26.0,
4203,"Shiseido Senscience Inner Restore Cuidado capilar, 200 ml","10,01","(5,01 €/100 ml)","15,39 €","4,2 de 5 estrellas",13.0,
4204,"Natura Siberica Bálsamo Capilar Reparador, Rosa Ártica - 400 ml","6,10","(1,53 €/100 ml)",,"4,1 de 5 estrellas",56.0,"mañana, 7 de abril"
